StackExchange,Size,Number of XMLs
codereview.stackexchange.com.7z,465.9M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
coffee.meta.stackexchange.com.7z,246.3K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
coffee.stackexchange.com.7z,4.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cogsci.meta.stackexchange.com.7z,2.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cogsci.stackexchange.com.7z,23.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
computergraphics.meta.stackexchange.com.7z,360.3K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
computergraphics.stackexchange.com.7z,9.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
conlang.meta.stackexchange.com.7z,174.3K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
conlang.stackexchange.com.7z,1.6M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cooking.meta.stackexchange.com.7z,3.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cooking.stackexchange.com.7z,66.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
craftcms.meta.stackexchange.com.7z,192.5K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
craftcms.stackexchange.com.7z,19.6M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
crafts.meta.stackexchange.com.7z,537.9K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
crafts.stackexchange.com.7z,5.8M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
crypto.meta.stackexchange.com.7z,2.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
crypto.stackexchange.com.7z,78.6M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cs.meta.stackexchange.com.7z,2.8M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cs.stackexchange.com.7z,99.6M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cseducators.meta.stackexchange.com.7z,626.6K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cseducators.stackexchange.com.7z,7.9M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cstheory.meta.stackexchange.com.7z,2.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
cstheory.stackexchange.com.7z,36.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
datascience.meta.stackexchange.com.7z,752.4K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
datascience.stackexchange.com.7z,64.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
dba.meta.stackexchange.com.7z,3.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
dba.stackexchange.com.7z,259.5M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
devops.meta.stackexchange.com.7z,390.9K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
devops.stackexchange.com.7z,11.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
diy.meta.stackexchange.com.7z,1.5M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
diy.stackexchange.com.7z,143.7M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
drones.meta.stackexchange.com.7z,155.4K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
drones.stackexchange.com.7z,1.8M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
drupal.meta.stackexchange.com.7z,2.5M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
drupal.stackexchange.com.7z,145.7M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
dsp.meta.stackexchange.com.7z,805.2K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
dsp.stackexchange.com.7z,62.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
earthscience.meta.stackexchange.com.7z,1.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
earthscience.stackexchange.com.7z,17.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ebooks.meta.stackexchange.com.7z,291.3K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ebooks.stackexchange.com.7z,3.9M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
economics.meta.stackexchange.com.7z,1.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
economics.stackexchange.com.7z,30.4M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
electronics.meta.stackexchange.com.7z,6.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
electronics.stackexchange.com.7z,449.6M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
elementaryos.meta.stackexchange.com.7z,260.0K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
elementaryos.stackexchange.com.7z,12.7M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ell.meta.stackexchange.com.7z,5.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ell.stackexchange.com.7z,167.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
emacs.meta.stackexchange.com.7z,826.5K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
emacs.stackexchange.com.7z,42.7M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
engineering.meta.stackexchange.com.7z,1019.4K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
engineering.stackexchange.com.7z,29.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
english.meta.stackexchange.com.7z,16.8M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
english.stackexchange.com.7z,356.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
eosio.meta.stackexchange.com.7z,76.5K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
eosio.stackexchange.com.7z,3.7M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
es.meta.stackoverflow.com.7z,8.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
es.stackoverflow.com.7z,411.7M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
esperanto.meta.stackexchange.com.7z,189.8K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
esperanto.stackexchange.com.7z,3.7M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ethereum.meta.stackexchange.com.7z,893.1K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ethereum.stackexchange.com.7z,65.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
expatriates.meta.stackexchange.com.7z,456.9K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
expatriates.stackexchange.com.7z,13.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
expressionengine.meta.stackexchange.com.7z,356.6K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
expressionengine.stackexchange.com.7z,17.9M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
fitness.meta.stackexchange.com.7z,876.4K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
fitness.stackexchange.com.7z,27.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
freelancing.meta.stackexchange.com.7z,381.2K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
freelancing.stackexchange.com.7z,7.4M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
french.meta.stackexchange.com.7z,1.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
french.stackexchange.com.7z,35.6M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
gamedev.meta.stackexchange.com.7z,3.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
gamedev.stackexchange.com.7z,149.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
gaming.meta.stackexchange.com.7z,14.4M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
gaming.stackexchange.com.7z,196.4M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
gardening.meta.stackexchange.com.7z,949.4K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
gardening.stackexchange.com.7z,33.5M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
genealogy.meta.stackexchange.com.7z,1.9M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
genealogy.stackexchange.com.7z,13.4M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
german.meta.stackexchange.com.7z,2.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
german.stackexchange.com.7z,50.5M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
gis.meta.stackexchange.com.7z,4.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
gis.stackexchange.com.7z,303.6M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
graphicdesign.meta.stackexchange.com.7z,3.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
graphicdesign.stackexchange.com.7z,80.6M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ham.meta.stackexchange.com.7z,513.6K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ham.stackexchange.com.7z,13.4M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
hardwarerecs.meta.stackexchange.com.7z,946.9K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
hardwarerecs.stackexchange.com.7z,8.4M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
health.meta.stackexchange.com.7z,1.7M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
health.stackexchange.com.7z,18.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
hermeneutics.meta.stackexchange.com.7z,2.8M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
hermeneutics.stackexchange.com.7z,78.8M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
hinduism.meta.stackexchange.com.7z,3.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
hinduism.stackexchange.com.7z,56.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
history.meta.stackexchange.com.7z,2.9M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
history.stackexchange.com.7z,78.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
homebrew.meta.stackexchange.com.7z,360.5K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
homebrew.stackexchange.com.7z,13.2M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
hsm.meta.stackexchange.com.7z,455.7K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
hsm.stackexchange.com.7z,13.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
interpersonal.meta.stackexchange.com.7z,4.6M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
interpersonal.stackexchange.com.7z,30.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
iot.meta.stackexchange.com.7z,507.4K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
iot.stackexchange.com.7z,5.8M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
iota.meta.stackexchange.com.7z,95.2K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
iota.stackexchange.com.7z,2.0M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
islam.meta.stackexchange.com.7z,3.5M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
islam.stackexchange.com.7z,42.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
italian.meta.stackexchange.com.7z,599.2K,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
italian.stackexchange.com.7z,9.3M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ja.meta.stackoverflow.com.7z,3.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
ja.stackoverflow.com.7z,62.1M,8,Badges.xml,Comments.xml,PostHistory.xml,PostLinks.xml,Posts.xml,Tags.xml,Users.xml,Votes.xml
